time,open,high,low,close,200 EMA,Volume,Volume MA 20,MACD,Signal Line,Histogram,Cross
1627477200,129.958,130.014,129.92,129.948,129.8916631,6829,4468.05,0.040360497,0.031488204,0.008872292,NaN
1627479000,129.948,129.968,129.817,129.887,129.8916167,8418,4771.2,0.035817593,0.032737863,0.00307973,NaN
1627480800,129.887,129.944,129.853,129.922,129.891919,6924,5033.05,0.034642183,0.033184316,0.001457867,NaN
1627482600,129.922,129.982,129.869,129.92,129.8921984,7526,5322.9,0.033166952,0.033696609,-0.000529658,0.033696609
1627484400,129.92,129.999,129.886,129.981,129.893082,5835,5473.75,0.036499269,0.035256232,0.001243037,0.035256232
1627486200,129.981,130.058,129.951,129.98,129.8939469,4263,5556.9,0.038614341,0.036679101,0.00193524,NaN
1627488000,129.98,130.025,129.944,129.995,129.8949524,4103,5595.4,0.04102798,0.037331571,0.00369641,NaN
1627489800,129.995,130.022,129.977,130.012,129.896117,2915,5551.8,0.043807578,0.038144146,0.005663432,NaN
1627491600,130.012,130.046,130.011,130.029,129.8974392,2620,5376.8,0.04684222,0.038975401,0.007866818,NaN
1627493400,130.029,130.049,130.015,130.031,129.8987682,3186,5287.1,0.048845517,0.039918181,0.008927336,NaN
1627495200,130.031,130.073,129.807,130.033,129.9001038,23406,6210.15,0.050017953,0.041495999,0.008521953,NaN
1627497000,130.033,130.237,129.997,130.202,129.9031078,20521,6887.7,0.063848004,0.04474109,0.019106913,NaN
1627498800,130.202,130.212,130.153,130.197,129.9060321,9824,7107.8,0.073557041,0.049228878,0.024328163,NaN
1627500600,130.197,130.221,130.121,130.164,129.9085989,6588,7232.25,0.077693101,0.05380597,0.02388713,NaN
1627502400,130.164,130.203,130.149,130.201,129.9115084,2273,7100.05,0.082999779,0.058737686,0.024262093,NaN
1627504200,130.201,130.206,130.147,130.16,129.9139809,1742,6972.9,0.082940911,0.063394678,0.019546233,NaN
1627506000,130.16,130.18,130.129,130.174,129.9165682,56,6705,0.083066403,0.06775677,0.015309634,NaN
1627507800,130.174,130.203,130.125,130.201,129.9193984,1064,6461.05,0.084371944,0.071926739,0.012445205,NaN
1627509600,130.201,130.209,130.17,130.203,129.9222203,825,6250.55,0.084592844,0.075898664,0.008694179,NaN
1627511400,130.203,130.213,130.167,130.187,129.9248549,1317,6011.75,0.082525539,0.079510618,0.003014921,NaN
1627513200,130.187,130.187,130.144,130.164,129.9272344,1163,5728.45,0.078130636,0.081097577,-0.002966941,0.081097577
1627515000,130.164,130.179,130.147,130.174,129.9296898,1053,5360.2,0.074594679,0.081212871,-0.006618191,NaN
1627516800,130.174,130.174,130.023,130.041,129.9307974,3793,5203.65,0.060364574,0.079287479,-0.018922904,NaN
1627518600,130.041,130.093,129.945,129.979,129.931277,4137,5034.2,0.043581847,0.074907709,-0.031325861,NaN
1627520400,129.979,129.99,129.895,129.963,129.9315927,6696,5077.25,0.028659975,0.068876494,-0.040216519,NaN
1627522200,129.963,130.051,129.952,130.042,129.9326912,5341,5131.15,0.022944434,0.062196275,-0.039251841,NaN
1627524000,130.042,130.046,129.985,130.041,129.9337689,2784,5065.2,0.018125199,0.054835525,-0.036710326,NaN
1627525800,130.041,130.206,130.032,130.169,129.9361096,4545,5146.7,0.024353716,0.048142289,-0.023788573,NaN
1627527600,130.169,130.205,130.106,130.106,129.9378,2775,5154.45,0.023930432,0.041631721,-0.017701289,NaN
1627529400,130.106,130.172,130.1,130.146,129.9398716,2259,5108.1,0.026516971,0.03589687,-0.009379898,NaN
1627531200,130.146,130.214,130.115,130.201,129.9424699,1732,4024.4,0.032628739,0.031233987,0.001394751,0.031233987
1627533000,130.201,130.201,130.151,130.163,129.9446643,1777,3087.2,0.034013984,0.028306144,0.00570784,NaN
1627534800,130.163,130.169,130.103,130.105,129.9462596,1900,2691,0.030084886,0.026806482,0.003278404,NaN
1627536600,130.105,130.126,130.049,130.094,129.9477297,3025,2512.85,0.025786192,0.026487173,-0.000700981,0.026487173
1627538400,130.094,130.22,130.072,130.166,129.9499015,5101,2654.25,0.027867999,0.027034235,0.000833764,0.027034235
1627540200,130.166,130.194,130.135,130.177,129.9521612,4983,2816.3,0.030058954,0.028360208,0.001698746,NaN
1627542000,130.177,130.396,130.162,130.329,129.9559109,7230,3175,0.043558318,0.030494053,0.013064265,NaN
1627543800,130.329,130.397,130.287,130.381,129.9601406,5897,3416.65,0.057786499,0.034255838,0.023530661,NaN
1627545600,130.381,130.404,130.312,130.32,129.9637213,5156,3633.2,0.063409303,0.038354986,0.025054317,NaN
1627547400,130.32,130.419,130.3,130.419,129.9682514,5051,3819.9,0.074989456,0.043061732,0.031927723,NaN
1627549200,130.419,130.435,130.374,130.411,129.9726569,4443,3983.9,0.082569468,0.048456786,0.034112682,NaN
1627551000,130.411,130.442,130.387,130.426,129.9771678,3180,4090.25,0.088763842,0.05497667,0.033787172,NaN
1627552800,130.426,130.471,130.407,130.452,129.9818925,3882,4094.7,0.094679505,0.062631483,0.032048022,NaN
1627554600,130.452,130.491,130.431,130.466,129.9867095,3724,4074.05,0.099352124,0.070574163,0.028777961,NaN
1627556400,130.466,130.472,130.385,130.405,129.9908716,3094,3893.95,0.097014693,0.07801369,0.019001003,NaN
1627558200,130.405,130.427,130.374,130.401,129.9949524,3391,3796.45,0.093758703,0.08359151,0.010167193,NaN
1627560000,130.401,130.442,130.337,130.351,129.9984952,3650,3839.75,0.086150635,0.086743081,-0.000592446,0.086743081
1627561800,130.351,130.445,130.249,130.437,130.0028584,10127,4118.85,0.086068523,0.089260772,-0.003192249,NaN
1627563600,130.437,130.562,130.427,130.472,130.0075265,7343,4347.25,0.087815376,0.090685874,-0.002870499,NaN
1627565400,130.472,130.499,130.382,130.44,130.0118297,6997,4584.15,0.08563054,0.091025994,-0.005395453,NaN
1627567200,130.44,130.48,130.332,130.346,130.0151548,6483,4821.7,0.075444353,0.08954605,-0.014101697,NaN
1627569000,130.346,130.373,130.253,130.269,130.0176806,6526,5059.15,0.060461507,0.08574405,-0.025282544,NaN
1627570800,130.269,130.309,130.173,130.184,130.0193355,6130,5270.65,0.041253163,0.07928861,-0.038035448,NaN
1627572600,130.184,130.201,130.124,130.199,130.0211233,4097,5324.25,0.02693035,0.071501461,-0.044571111,NaN
1627574400,130.199,130.236,130.178,130.192,130.0228235,2751,5206.75,0.01484347,0.062733102,-0.047889632,NaN
1627576200,130.192,130.194,130.127,130.167,130.0242581,2241,5069.65,0.003210234,0.053517502,-0.050307268,NaN
1627578000,130.167,130.199,130.141,130.17,130.0257083,3094,4862.85,-0.005701392,0.043320845,-0.049022237,NaN
1627579800,130.17,130.176,130.136,130.169,130.0271341,2050,4670.5,-0.012698235,0.032152666,-0.0448509,NaN
1627581600,130.169,130.201,130.154,130.194,130.0287944,2216,4523.5,-0.01604108,0.020855819,-0.036896899,NaN
1627583400,130.194,130.2,130.154,130.161,130.0301099,2082,4375.05,-0.021109793,0.01012758,-0.031237373,NaN
1627585200,130.161,130.165,130.11,130.122,130.0310242,2010,4253.4,-0.02795155,0.000303908,-0.028255458,NaN
1627587000,130.122,130.127,130.099,130.117,130.0318797,2679,4228.35,-0.033392225,-0.007990025,-0.025402201,NaN
1627588800,130.117,130.142,130.1,130.116,130.0327167,1576,4113.05,-0.037354097,-0.015132741,-0.022221356,NaN
1627590600,130.116,130.135,130.09,130.105,130.033436,1637,4008.7,-0.040909932,-0.021327563,-0.019582369,NaN
1627592400,130.105,130.136,130.072,130.126,130.034357,93,3858.65,-0.041554419,-0.026301414,-0.015253006,NaN
1627594200,130.126,130.175,130.083,130.145,130.0354579,684,3723.3,-0.040070135,-0.030120163,-0.009949972,NaN
1627596000,130.145,130.151,130.114,130.151,130.0366076,881,3584.85,-0.037971963,-0.032928355,-0.005043608,NaN
1627597800,130.151,130.157,130.131,130.149,130.0377259,601,3108.55,-0.03605491,-0.035152114,-0.000902796,NaN
1627599600,130.149,130.166,130.116,130.132,130.038664,1052,2794,-0.035498189,-0.036750825,0.001252635,-0.036750825
1627601400,130.132,130.156,130.085,130.092,130.0391947,1288,2508.55,-0.037848357,-0.03785047,2.11245E-06,NaN
1627603200,130.092,130.158,130.019,130.155,130.040347,5100,2439.4,-0.034232696,-0.037943855,0.00371116,NaN
1627605000,130.155,130.17,130.037,130.161,130.0415475,7294,2477.8,-0.030531164,-0.037185752,0.006654588,NaN
1627606800,130.161,130.225,130.096,130.096,130.0420893,5192,2430.9,-0.032468355,-0.036247799,0.003779444,NaN
1627608600,130.096,130.132,130.065,130.08,130.0424665,3356,2393.85,-0.034892441,-0.035507579,0.000615138,NaN
1627610400,130.08,130.116,130.041,130.106,130.0430987,2706,2391.6,-0.034319945,-0.034868669,0.000548724,NaN
1627612200,130.106,130.153,130.098,130.131,130.0439734,3259,2442.5,-0.031485995,-0.034148006,0.002662011,NaN
1627614000,130.131,130.17,130.086,130.114,130.0446701,2738,2424.7,-0.030262975,-0.033504457,0.003241482,NaN
1627615800,130.114,130.137,130.077,130.092,130.0451411,2420,2443.2,-0.030714877,-0.032972978,0.002258101,NaN
1627617600,130.092,130.11,130.069,130.069,130.0453785,1485,2406.65,-0.032553662,-0.032384679,-0.000168983,-0.032384679
1627619400,130.069,130.118,130.051,130.101,130.0459319,1477,2376.4,-0.031070617,-0.032033337,0.00096272,-0.032033337
1627621200,130.101,130.113,130.06,130.082,130.0462908,2326,2392.2,-0.031070276,-0.032093238,0.001022962,NaN
1627623000,130.082,130.132,130.079,130.122,130.0470441,3054,2410.95,-0.027525048,-0.031543982,0.004018934,NaN
1627624800,130.122,130.203,130.114,130.186,130.0484268,4342,2549.25,-0.019328359,-0.029814639,0.010486281,NaN
1627626600,130.186,130.276,130.129,130.272,130.0506514,3683,2651.55,-0.005825786,-0.026648622,0.020822835,NaN
1627628400,130.272,130.347,130.231,130.337,130.0535006,5561,2924.95,0.010004728,-0.022038541,0.032043269,NaN
1627630200,130.337,130.34,130.228,130.28,130.0557544,3865,3084,0.01774653,-0.016704152,0.034450682,NaN
1627632000,130.28,130.315,130.245,130.29,130.0580852,4175,3248.7,0.024407526,-0.01057944,0.034986966,NaN
1627633800,130.29,130.378,130.257,130.37,130.0611888,4821,3459.7,0.035729873,-0.002992381,0.038722254,NaN
1627635600,130.37,130.437,130.329,130.435,130.0649083,4272,3620.7,0.049378664,0.005946428,0.043432236,NaN
1627637400,130.435,130.443,130.326,130.339,130.0676356,4330,3772.8,0.051851323,0.015159939,0.036691383,NaN
1627639200,130.339,130.352,130.22,130.297,130.0699178,4617,3748.65,0.049847265,0.023756863,0.026090402,NaN
1627641000,130.297,130.437,130.284,130.43,130.0735007,5250,3646.45,0.058318761,0.03238432,0.02593444,NaN
1627642800,130.43,130.499,130.415,130.439,130.0771375,4532,3613.45,0.06500932,0.040254888,0.024754432,NaN
1627644600,130.439,130.453,130.3,130.312,130.0794745,4688,3680.05,0.05937931,0.045740952,0.013638358,NaN
1627646400,130.312,130.405,130.312,130.382,130.0824847,4017,3745.6,0.059875692,0.05042197,0.009453722,NaN
1627648200,130.382,130.422,130.317,130.4,130.085644,6266,3895.95,0.061018149,0.054489817,0.006528331,NaN
1627650000,130.4,130.43,130.32,130.322,130.0879958,5351,4026.6,0.05499565,0.056630459,-0.001634809,0.056630459
1627651800,130.322,130.355,130.276,130.307,130.090175,6271,4219.15,0.048453856,0.056527703,-0.008073847,NaN
1627653600,130.307,130.331,130.183,130.261,130.0918747,9082,4599,0.039106822,0.055111647,-0.016004825,NaN
1627655400,130.261,130.285,130.071,130.162,130.0925725,10942,5072.25,0.02344055,0.052177568,-0.028737018,NaN
1627657200,130.162,130.203,130.096,130.151,130.0931539,7232,5317.55,0.010021783,0.046811237,-0.036789453,NaN
1627659000,130.151,130.19,130.125,130.173,130.0939484,3640,5346.85,0.001149282,0.039715677,-0.038566395,NaN
1627660800,130.173,130.173,130.101,130.154,130.0945459,2569,5258.2,-0.007330874,0.032303434,-0.039634309,NaN
1627662600,130.154,130.227,130.146,130.198,130.0955753,2301,5189.1,-0.010381357,0.024497096,-0.034878453,NaN
1627664400,130.198,130.255,130.168,130.251,130.0971218,2797,5050.9,-0.008425111,0.016781178,-0.025206289,NaN
1627666200,130.251,130.258,130.227,130.238,130.0985236,2222,4968.75,-0.007833463,0.009800165,-0.017633629,NaN
1627668000,130.238,130.244,130.163,130.165,130.099185,2219,4870.95,-0.013104013,0.002960402,-0.016064415,NaN
1627669800,130.165,130.176,130.124,130.128,130.0994717,3125,4786.15,-0.020035595,-0.003610978,-0.016424618,NaN
1627671600,130.128,130.148,130.121,130.145,130.0999248,2210,4683.05,-0.023881871,-0.008869024,-0.015012846,NaN
1627673400,130.145,130.165,130.132,130.135,130.1002738,2146,4573.85,-0.027420897,-0.013029322,-0.014391575,NaN
1627675200,130.135,130.162,130.115,130.157,130.1008382,1648,4425.4,-0.028126164,-0.01628215,-0.011844014,NaN
1627677000,130.157,130.242,130.146,130.153,130.1013572,2623,4294.05,-0.028677285,-0.018653973,-0.010023312,NaN
1627853400,130.153,130.153,130.031,130.083,130.1011746,105,4072.7,-0.034366315,-0.021318968,-0.013047346,NaN
1627855200,130.083,130.223,130.083,130.178,130.101939,1327,3904.65,-0.030853545,-0.023811016,-0.007042528,NaN
1627857000,130.178,130.219,130.174,130.214,130.103054,782,3742.9,-0.024877973,-0.025704851,0.000826878,-0.025704851
1627858800,130.214,130.232,130.192,130.204,130.1040585,989,3479.05,-0.020710468,-0.026550012,0.005839545,NaN
1627860600,130.204,130.207,130.161,130.186,130.1048738,1533,3288.15,-0.018645209,-0.026395525,0.007750316,NaN
1627862400,130.186,130.186,130.095,130.102,130.1048452,3887,3168.95,-0.023515503,-0.026354817,0.002839315,NaN
1627864200,130.102,130.156,130.08,130.124,130.1050358,4050,2917.35,-0.025308291,-0.026120084,0.000811792,NaN
1627866000,130.124,130.17,130.096,130.146,130.1054434,2587,2499.6,-0.024669498,-0.02573601,0.001066511,NaN
1627867800,130.146,130.198,130.13,130.157,130.1059564,3855,2330.75,-0.023010393,-0.025106355,0.002095962,NaN
1627869600,130.157,130.158,130.09,130.151,130.1064046,3451,2321.3,-0.021926929,-0.023724201,0.001797272,NaN
1627871400,130.151,130.218,130.125,130.208,130.1074155,2770,2331.35,-0.016281174,-0.022105049,0.005823875,NaN
1627873200,130.208,130.23,130.187,130.209,130.1084263,1208,2276.7,-0.011592549,-0.02062889,0.009036342,NaN
1627875000,130.209,130.214,130.179,130.192,130.1092579,1325,2203.1,-0.009143141,-0.019343632,0.010200491,NaN
1627876800,130.192,130.238,130.19,130.236,130.110519,819,2132.95,-0.003609923,-0.017673045,0.014063122,NaN
1627878600,130.236,130.252,130.221,130.223,130.1116382,1080,2076,-0.000270678,-0.015090286,0.014819608,NaN
1627880400,130.223,130.223,130.139,130.2,130.1125174,2750,2057.25,0.000513866,-0.012221158,0.012735023,NaN
1627882200,130.2,130.22,130.179,130.204,130.1134277,1584,2025.95,0.001441769,-0.009319906,0.010761675,NaN
1627884000,130.204,130.233,130.138,130.169,130.1139807,4271,2132.2,-0.000639694,-0.006834273,0.006194578,NaN
1627885800,130.169,130.328,130.124,130.299,130.1158217,4624,2281,0.00810719,-0.003497148,0.011604338,NaN
1627887600,130.299,130.423,130.263,130.389,130.1185398,5452,2422.45,0.022047259,0.000761567,0.021285693,NaN
1627889400,130.389,130.414,130.3,130.311,130.1204549,4297,2632.05,0.026495493,0.004993571,0.021501922,NaN
1627891200,130.311,130.374,130.303,130.367,130.1229081,3703,2750.85,0.03414587,0.009803461,0.024342409,NaN
1627893000,130.367,130.377,130.299,130.318,130.1248493,3703,2896.9,0.035841797,0.014186986,0.021654811,NaN
1627894800,130.318,130.349,130.295,130.313,130.1267214,3062,3000.55,0.0363632,0.018257417,0.018105784,NaN
1627896600,130.313,130.336,130.285,130.325,130.1286943,2976,3072.7,0.037314577,0.022346385,0.014968192,NaN
1627898400,130.325,130.334,130.24,130.247,130.1298715,4013,3079,0.031412498,0.025676466,0.005736032,NaN
1627900200,130.247,130.268,130.199,130.22,130.1307683,3470,3050,0.024276538,0.028444936,-0.004168398,0.028444936
1627902000,130.22,130.276,130.184,130.207,130.1315268,3238,3082.55,0.017371994,0.029474358,-0.012102364,NaN
1627903800,130.207,130.241,130.148,130.204,130.132248,3801,3079.85,0.011525163,0.028305237,-0.016780073,NaN
1627905600,130.204,130.205,130.099,130.184,130.1327629,4608,3137.7,0.00521753,0.025941019,-0.020723488,NaN
1627907400,130.184,130.187,130.033,130.054,130.1319792,5294,3263.9,-0.010154177,0.021018791,-0.031172968,NaN
1627909200,130.054,130.087,130.024,130.046,130.1311237,4036,3405.3,-0.022719996,0.014511925,-0.037231922,NaN
1627911000,130.046,130.148,130.034,130.063,130.1304458,6908,3684.45,-0.030949969,0.007032684,-0.037982653,NaN
1627912800,130.063,130.085,129.783,129.784,130.1269986,11640,4225.5,-0.059301657,-0.003702453,-0.055599205,NaN
1627914600,129.784,129.835,129.758,129.798,130.123725,7930,4568,-0.079721907,-0.01605072,-0.063671187,NaN
1627916400,129.798,129.84,129.765,129.781,130.1203148,6376,4749.3,-0.096168292,-0.029433479,-0.066734813,NaN
1627918200,129.781,129.789,129.674,129.69,130.1160331,4474,4893.8,-0.115216961,-0.044165585,-0.071051375,NaN
1627920000,129.69,129.69,129.604,129.643,130.1113263,6709,5015.7,-0.132577405,-0.060176982,-0.072400423,NaN
1627921800,129.643,129.679,129.602,129.676,130.1069947,4245,4996.75,-0.142035561,-0.076538436,-0.065497124,NaN
1627923600,129.676,129.704,129.629,129.685,130.1027957,2685,4858.4,-0.147109209,-0.091755662,-0.055353547,NaN
1627925400,129.685,129.697,129.664,129.687,130.0986584,1532,4720.15,-0.149248287,-0.105814361,-0.043433926,NaN
1627927200,129.687,129.721,129.68,129.711,130.0948011,1163,4593.15,-0.147308838,-0.118743124,-0.028565714,NaN
1627929000,129.711,129.742,129.7,129.715,130.091022,1513,4483.65,-0.143791505,-0.128130885,-0.01566062,NaN
1627930800,129.715,129.793,129.71,129.792,130.0880467,1805,4420.8,-0.13325466,-0.134078969,0.000824309,-0.134078969
1627932600,129.792,129.816,129.748,129.752,130.0847029,2293,4386.65,-0.126671609,-0.137468226,0.010796617,NaN
1627934400,129.752,129.81,129.73,129.81,130.0819696,1101,4241.05,-0.115443616,-0.13749341,0.022049794,NaN
1627936200,129.81,129.813,129.706,129.706,130.0782286,1080,4121.55,-0.113627455,-0.13538786,0.021760405,NaN
1627938000,129.706,129.774,129.693,129.771,130.0751716,49,3962.1,-0.105724451,-0.131353292,0.025628841,NaN
1627939800,129.771,129.788,129.732,129.739,130.0718266,1313,3837.7,-0.100880509,-0.12621677,0.025336261,NaN
1627941600,129.739,129.824,129.737,129.81,130.0692213,617,3638.15,-0.090271945,-0.119663843,0.029391898,NaN
1627943400,129.81,129.827,129.797,129.813,130.0666719,458,3396.35,-0.080692335,-0.112262009,0.031569674,NaN
1627945200,129.813,129.82,129.784,129.787,130.0638891,1043,3246.7,-0.074341446,-0.104545336,0.03020389,NaN
1627947000,129.787,129.788,129.746,129.752,130.0607857,1258,2964.2,-0.071310505,-0.097662652,0.026352147,NaN
1627948800,129.752,129.8,129.704,129.742,130.0576137,2893,2526.85,-0.068920902,-0.091245907,0.022325005,NaN
1627950600,129.742,129.775,129.706,129.766,130.0547121,3027,2281.7,-0.064348753,-0.0855687,0.021219948,NaN
1627952400,129.766,129.783,129.703,129.762,130.0517995,2857,2105.75,-0.060352353,-0.079649245,0.019296891,NaN
1627954200,129.762,129.768,129.718,129.733,130.0486274,3372,2050.65,-0.058846885,-0.074440626,0.015593741,NaN
1627956000,129.733,129.734,129.676,129.719,130.0453475,3181,1874.25,-0.058113577,-0.069688745,0.011575168,NaN
1627957800,129.719,129.727,129.643,129.648,130.0413938,2401,1782.05,-0.062540603,-0.066607484,0.004066882,NaN
1627959600,129.648,129.74,129.644,129.708,130.0380764,1983,1746.95,-0.060510032,-0.064365006,0.003854975,NaN
1627961400,129.708,129.759,129.704,129.731,130.035021,1500,1745.35,-0.056394798,-0.062370934,0.005976137,NaN
1627963200,129.731,129.732,129.634,129.661,130.0312994,2151,1794.75,-0.058111981,-0.060904431,0.00279245,NaN
1627965000,129.661,129.719,129.652,129.713,130.0281322,4650,1951.6,-0.05464696,-0.059318438,0.004671478,NaN
1627966800,129.713,129.746,129.676,129.682,130.0246881,2865,2004.6,-0.053782377,-0.058144396,0.004362019,NaN
1627968600,129.682,129.699,129.643,129.645,130.0209101,2343,2007.1,-0.055443659,-0.057598986,0.002155326,NaN
1627970400,129.645,129.677,129.57,129.584,130.0165627,4574,2180.75,-0.060979494,-0.057835942,-0.003143552,-0.057835942
1627972200,129.584,129.613,129.539,129.574,130.0121591,3551,2304.3,-0.065419485,-0.05864771,-0.006771775,NaN
1627974000,129.574,129.656,129.563,129.616,130.0082173,5720,2587.85,-0.064802161,-0.058898994,-0.005903167,NaN
1627975800,129.616,129.77,129.612,129.727,130.0054191,6317,2838.05,-0.054725316,-0.058256248,0.003530932,-0.058256248
1627977600,129.727,129.767,129.684,129.727,130.0026487,4281,3021.25,-0.046206701,-0.057124237,0.010917536,NaN
1627979400,129.727,129.776,129.656,129.71,129.9997368,4869,3241.8,-0.040362126,-0.055152031,0.014789905,NaN
1627981200,129.71,129.747,129.672,129.694,129.9966946,3958,3387.55,-0.03659943,-0.05314675,0.01654732,NaN
1627983000,129.694,129.786,129.68,129.761,129.9943494,3461,3497.7,-0.027889631,-0.050269778,0.022380147,NaN
1627984800,129.761,129.773,129.703,129.757,129.9919877,3517,3528.9,-0.021066972,-0.046450146,0.025383174,NaN
1627986600,129.757,129.831,129.753,129.782,129.9898983,3304,3542.75,-0.013487203,-0.041173225,0.027686022,NaN
1627988400,129.782,129.867,129.78,129.837,129.9883769,3133,3556.55,-0.003007473,-0.034238557,0.031231084,NaN
1627990200,129.837,129.839,129.772,129.835,129.9868508,3200,3547.95,0.005077871,-0.026474109,0.03155198,NaN
1627992000,129.835,129.835,129.62,129.642,129.9834194,5340,3655.9,-0.004041336,-0.020842556,0.016801219,NaN
1627993800,129.642,129.676,129.585,129.599,129.9795944,5827,3827.2,-0.014570159,-0.017327384,0.002757225,NaN
1627995600,129.599,129.603,129.355,129.411,129.9739367,6760,4066.05,-0.037650346,-0.017026075,-0.020624271,-0.017026075
1627997400,129.411,129.449,129.164,129.261,129.9668428,13077,4644.9,-0.067269862,-0.020433901,-0.04683596,NaN
1627999200,129.261,129.344,129.214,129.289,129.9600981,9683,5021.5,-0.087475809,-0.027054588,-0.060421221,NaN
1628001000,129.289,129.334,129.179,129.203,129.9525648,7921,5185.05,-0.109170202,-0.036843835,-0.072326367,NaN
1628002800,129.203,129.333,129.194,129.331,129.9463801,5882,5335.9,-0.114712303,-0.048091069,-0.066621235,NaN
1628004600,129.331,129.398,129.315,129.377,129.9407146,3590,5398.25,-0.114077627,-0.060432197,-0.05364543,NaN
1628006400,129.377,129.47,129.365,129.448,129.935812,3232,5331.15,-0.106616525,-0.072842685,-0.03377384,NaN
1628008200,129.448,129.463,129.402,129.44,129.9308785,2658,5286.5,-0.100194107,-0.083526327,-0.01666778,NaN
1628010000,129.44,129.471,129.409,129.426,129.9258549,2117,5106.35,-0.095137293,-0.09247823,-0.002659063,NaN
1628011800,129.426,129.474,129.408,129.471,129.9213289,1731,4877.05,-0.086501473,-0.097906133,0.01140466,-0.097906133
1628013600,129.471,129.504,129.451,129.477,129.9169078,1524,4739.2,-0.078271113,-0.099128495,0.020857382,NaN
1628015400,129.477,129.483,129.425,129.427,129.912033,1611,4576.3,-0.07491945,-0.097733344,0.022813893,NaN
1628017200,129.427,129.46,129.415,129.421,129.9071471,1239,4440.35,-0.071918354,-0.093594249,0.021675896,NaN
1628019000,129.421,129.426,129.385,129.405,129.9021507,1194,4327,-0.070023838,-0.088628864,0.018605027,NaN
1628020800,129.405,129.407,129.359,129.369,129.8968457,871,4194.7,-0.070613333,-0.083799498,0.013186165,NaN
1628022600,129.369,129.386,129.33,129.34,129.8913049,2890,4174,-0.072583868,-0.080018092,0.007434224,NaN
1628024400,129.34,129.346,129.298,129.312,129.8855407,205,4027.6,-0.075534186,-0.077278101,0.001743915,NaN
1628026200,129.312,129.353,129.309,129.339,129.8801025,760,3905.6,-0.074831055,-0.075021852,0.000190798,NaN
1628028000,129.339,129.393,129.332,129.361,129.8749373,688,3673,-0.071672407,-0.073374178,0.001701771,NaN
1628029800,129.361,129.401,129.361,129.4,129.8702115,811,3422.2,-0.065269792,-0.071929587,0.006659795,NaN
1628031600,129.4,129.401,129.359,129.371,129.8652443,681,3118.25,-0.061823073,-0.070474434,0.008651361,NaN
1628033400,129.371,129.384,129.358,129.369,129.8603065,1395,2534.15,-0.05857766,-0.068992135,0.010414474,NaN
1628035200,129.369,129.375,129.227,129.28,129.8545323,2770,2188.5,-0.062467121,-0.068152499,0.005685378,NaN
1628037000,129.28,129.346,129.264,129.315,129.8491638,2413,1913.1,-0.062010521,-0.067196631,0.005186111,NaN
1628038800,129.315,129.325,129.282,129.292,129.8436199,2081,1723.05,-0.062780871,-0.06610741,0.003326539,NaN
1628040600,129.292,129.422,129.243,129.413,129.8393351,3004,1693.75,-0.053016548,-0.06360545,0.010588902,NaN
1628042400,129.413,129.503,129.398,129.401,129.8349736,4237,1744,-0.045719526,-0.060370835,0.01465131,NaN
1628044200,129.401,129.476,129.393,129.464,129.8312823,2510,1736.6,-0.034455824,-0.05623566,0.021779836,NaN
1628046000,129.464,129.497,129.451,129.487,129.8278566,2271,1744.3,-0.02340357,-0.051583857,0.028180288,NaN
1628047800,129.487,129.497,129.45,129.486,129.8244551,1288,1722.15,-0.014557461,-0.046332122,0.031774662,NaN
1628049600,129.486,129.494,129.443,129.446,129.8206893,1326,1712.25,-0.010651735,-0.04100702,0.030355285,NaN
1628051400,129.446,129.498,129.445,129.496,129.8174586,996,1681.5,-0.003481702,-0.034453084,0.030971382,NaN
1628053200,129.496,129.496,129.452,129.48,129.8141008,1259,1682.5,0.00089917,-0.027463118,0.028362288,NaN
1628055000,129.48,129.503,129.433,129.465,129.8106272,1633,1704.45,0.003124648,-0.020140283,0.023264931,NaN
1628056800,129.465,129.568,129.439,129.549,129.8080239,3121,1816.95,0.011533503,-0.012968055,0.024501558,NaN
1628058600,129.549,129.576,129.499,129.564,129.8055958,2590,1801.95,0.019186782,-0.005756243,0.024943025,NaN
1628060400,129.564,129.592,129.53,129.539,129.8029431,4232,2003.3,0.022969986,0.000624402,0.022345584,NaN
1628062200,129.539,129.618,129.511,129.579,129.8007148,3947,2162.65,0.028863152,0.006431816,0.022431336,NaN
1628064000,129.579,129.587,129.382,129.425,129.7969764,5293,2392.9,0.02086648,0.010367809,0.01049867,NaN
1628065800,129.425,129.45,129.337,129.398,129.7930065,4689,2586.8,0.01220964,0.012907962,-0.000698322,0.012907962
1628067600,129.398,129.493,129.377,129.478,129.7898721,3000,2702.75,0.011669841,0.014591467,-0.002921626,NaN
1628069400,129.478,129.487,129.412,129.459,129.7865798,2490,2757.5,0.009598262,0.015558033,-0.005959771,NaN
1628071200,129.459,129.489,129.438,129.469,129.7834198,2609,2749.45,0.008663569,0.016173468,-0.007509899,NaN
1628073000,129.469,129.482,129.37,129.385,129.7794554,2490,2753.3,0.001131675,0.01501771,-0.013886035,NaN
1628074800,129.385,129.408,129.293,129.355,129.775232,3989,2848.7,-0.007175441,0.012088574,-0.019264015,NaN
1628076600,129.355,129.383,129.331,129.359,129.7710904,4238,2910.4,-0.013283005,0.008060463,-0.021343469,NaN
1628078400,129.359,129.364,129.133,129.232,129.7657263,11297,3263.4,-0.028047815,0.001737023,-0.029784837,NaN
